,MSSubClass,LotArea,LotShape,LandSlope,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,HeatingQC,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageQual,GarageCond,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,bc_GrLivArea,has_pool,has_miscfeature,alley_access,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSewr,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_SawyerW,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mixed,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,bc_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,yeo_LotFrontage,log_EnclosedPorch,Neighborhood_NoRidge_NridgHt_Veenker_StoneBr,Neighborhood_Somerst_Timber,Neighborhood_ClearCr_CollgCr_Crawfor,Neighborhood_Greens_SawyerW_Blmngtn,Neighborhood_Gilbert_NWAmes,Neighborhood_Mitchel_NPkVill,Neighborhood_NAmes_SWISU_Sawyer,Neighborhood_BrkSide_Edwards_Blueste_OldTown_IDOTRR,has_wood_deck ,has_openporch,has_EnclosedPorch,house_age_,years_since_remodeled_,has_basement,has_finsished_basement
433,70,9060,4,3,5,6,3,3,4,3,0,5,548.0,1,0.0,311.0,5,886,0,0.0,0.0,2,0,3,1,4,6,8,0,0,1923.0,0.0,0,0,0,0,0,0,3,9.042313273139845,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,53.99369427394501,0.0,253.76616442031437,6.848005274576363,0.0,5.1647859739235145,0.0,24.524111984914725,5.3612921657094255,False,False,False,False,False,False,False,True,True,False,True,84,8,True,False
332,20,13214,3,3,9,5,5,3,5,3,3,1,0.0,1,0.0,2002.0,5,0,0,0.0,0.0,2,0,3,1,5,10,8,1,4,2009.0,3.0,3,3,0,0,0,0,5,9.184425556925262,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,61.288203162062885,0.0,493.63340229227737,7.609862200913554,267.73540838613246,4.976733742420574,4.343805421853684,38.386661922150196,0.0,False,True,False,False,False,False,False,False,True,True,False,2,1,True,False
2210,20,35133,4,2,5,4,3,3,3,3,3,3,1159.0,1,0.0,413.0,4,0,0,1.0,0.0,1,1,3,1,3,5,8,2,3,1963.0,3.0,3,3,0,263,0,0,5,8.826778982920532,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,84.8196846982114,5.424950017481403,408.2023408027889,7.360103972989152,338.76482444419594,0.0,5.575949103146316,24.524111984914725,0.0,False,True,False,False,False,False,False,False,False,True,False,44,44,True,False
677,90,10307,4,3,6,5,3,3,3,3,1,2,633.0,1,0.0,339.0,4,972,0,1.0,0.0,2,0,4,2,3,12,8,0,0,1920.0,2.0,2,3,0,0,0,0,6,9.130655327427736,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56.38818663156787,0.0,279.68877016991974,6.879355804460439,135.3128047721533,0.0,3.367295829986474,27.163588916930486,5.135798437050262,False,False,False,False,False,False,False,True,False,True,True,99,59,True,False
358,20,11639,4,3,7,5,4,3,4,3,0,1,0.0,1,0.0,1428.0,5,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,2007.0,2.0,3,3,0,0,0,0,12,8.690341133334561,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58.73676494881617,0.0,378.50744894256025,7.2640301428995295,186.68614124996066,0.0,4.795790545596741,40.372187275017524,0.0,False,True,False,False,False,False,False,False,False,True,False,1,0,True,False
456,20,6768,3,3,6,8,3,4,3,3,1,6,832.0,1,0.0,80.0,4,0,0,1.0,1.0,1,0,3,1,4,5,8,0,0,1962.0,1.0,3,3,0,0,0,0,5,8.06181619487833,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,48.9272060357479,0.0,266.01066484166813,6.815639990074331,122.85981500399508,5.1298987149230735,0.0,30.086719042903532,0.0,False,False,False,False,False,False,True,False,True,False,False,47,12,True,False
723,20,12400,3,3,6,7,3,3,3,2,0,3,585.0,1,0.0,630.0,3,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,1958.0,1.0,3,3,0,234,0,0,6,8.462358122159825,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,59.997130742132974,5.176149732573829,333.3583714253778,7.102499355774649,125.99875705228659,0.0,0.0,30.445841936158413,0.0,False,False,False,False,False,False,True,False,False,False,False,51,11,True,False
1059,20,9200,3,3,5,6,3,3,4,3,2,2,280.0,4,491.0,167.0,3,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,1977.0,1.0,3,3,0,0,0,0,7,8.100823015708938,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,54.27330826891883,0.0,271.96095540121905,6.843749949006225,129.81149946212278,4.983606621708336,0.0,31.869513131926702,0.0,False,False,True,False,False,False,False,False,True,False,False,33,28,True,True
1951,20,9533,4,3,5,5,3,3,0,0,0,0,0.0,0,0.0,0.0,3,0,0,0.0,0.0,1,1,2,1,3,7,8,0,0,1953.0,1.0,3,3,0,0,0,0,8,8.456561039996313,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,54.92692910149061,4.948759890378168,0.0,7.098375638590786,228.94351912538363,5.342334251964811,0.0,33.62190769996927,4.61512051684126,False,False,False,False,False,False,True,False,True,False,True,56,56,False,False
1748,120,4438,4,3,6,5,4,3,4,3,3,6,662.0,1,0.0,186.0,5,0,0,1.0,0.0,1,0,1,1,4,4,8,1,4,2004.0,2.0,3,3,0,0,0,0,6,7.961095507036566,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,42.38126898845017,5.135798437050262,251.2046983162665,6.742880635791903,167.35883249027114,4.948759890378168,0.0,31.869513131926702,0.0,False,False,True,False,False,False,False,False,True,False,False,4,4,True,False
1240,60,15384,3,3,7,5,4,3,4,3,2,6,724.0,1,0.0,64.0,5,702,0,1.0,0.0,2,1,3,1,4,8,8,1,4,2004.0,2.0,3,3,0,0,0,0,2,8.750621125742116,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64.48385389460167,0.0,237.10368862971382,6.669498089857879,156.84439514199954,4.61512051684126,4.330733340286331,28.270628470312467,0.0,False,False,False,False,True,False,False,False,True,True,False,4,3,True,False
1901,20,17871,2,3,4,5,3,3,4,3,0,1,0.0,1,0.0,1680.0,4,0,0,0.0,0.0,2,0,4,1,4,7,8,0,0,1996.0,2.0,3,3,0,0,0,0,6,8.92150850847302,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,67.78831295565591,0.0,430.0881614191685,7.426549072397305,232.5836786305538,5.030437921392435,0.0,31.869513131926702,0.0,False,False,True,False,False,False,False,False,True,False,False,12,11,True,False
732,20,12518,3,3,5,7,3,3,3,3,0,5,532.0,1,0.0,476.0,4,0,0,0.0,0.0,1,0,3,1,4,6,8,0,0,1968.0,1.0,3,3,0,0,0,0,4,8.20093720775358,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,60.18780032179038,5.209486152841421,287.8078980253644,6.915723448631314,155.51904102212384,4.976733742420574,0.0,33.62190769996927,0.0,False,False,False,False,False,True,False,False,True,False,False,41,41,True,False
1167,20,15635,3,3,4,5,3,3,0,0,0,0,0.0,0,0.0,0.0,3,0,0,0.0,0.0,1,0,2,1,3,6,5,0,0,1980.0,2.0,2,3,0,110,0,0,10,8.645008189216357,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.83319023268153,0.0,0.0,7.232010331664759,192.39500870451937,0.0,0.0,29.72626599973727,4.51085950651685,False,False,False,False,False,False,False,True,False,False,True,55,55,False,False
395,60,10400,4,3,7,5,4,3,4,3,0,1,0.0,1,0.0,1257.0,5,871,0,0.0,0.0,2,1,3,1,4,8,8,1,3,2001.0,2.0,3,3,0,0,0,0,6,9.283214836603754,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56.558670170990446,5.429345628954441,342.38793504029763,7.162397497355718,214.86499283390927,0.0,4.442651256490317,31.869513131926702,0.0,False,False,True,False,False,False,False,False,False,True,False,7,7,True,False
1390,20,8532,4,3,5,6,3,3,3,3,0,3,1213.0,1,0.0,84.0,4,0,0,0.0,1.0,1,0,3,1,3,5,8,1,3,1954.0,2.0,3,3,0,0,0,0,10,8.554323115656164,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.91184381295926,6.478509642208569,350.92718049197845,7.167809184316444,192.39500870451937,0.0,0.0,33.27373673554317,0.0,False,False,False,False,False,False,True,False,False,False,False,55,19,True,False
1358,20,10625,4,3,8,5,4,3,4,3,2,1,0.0,1,0.0,1660.0,5,0,0,0.0,0.0,2,0,3,1,4,7,8,1,4,2007.0,3.0,3,3,0,0,0,0,6,8.904411965246304,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,56.96687512147046,5.680172609017068,426.05870019639235,7.414572881350589,242.2287038290101,4.897839799950911,4.795790545596741,37.04504480792576,0.0,False,True,False,False,False,False,False,False,True,True,False,1,1,True,False
769,60,8773,3,3,6,5,3,3,4,3,2,1,0.0,1,0.0,916.0,4,684,0,0.0,0.0,2,1,3,1,3,7,8,1,3,1997.0,2.0,3,3,0,0,0,0,8,8.851919844194427,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,53.411143138062286,0.0,266.9284511378295,6.82001636467413,180.2962522778177,4.61512051684126,3.6635616461296463,27.163588916930486,0.0,False,False,False,False,True,False,False,False,True,True,False,10,10,True,False
460,60,8899,4,3,8,5,5,3,4,3,2,6,40.0,1,0.0,908.0,5,1140,0,0.0,0.0,2,1,4,1,4,10,8,1,4,2007.0,3.0,3,3,0,0,0,0,6,9.233588699587736,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53.668472988069574,4.6913478822291435,274.2400199185145,6.854354502255021,241.02789223958922,4.61512051684126,3.2188758248682006,33.27373673554317,0.0,True,False,False,False,False,False,False,False,True,True,False,1,1,True,False
1213,60,8834,4,3,9,5,4,3,5,3,0,6,1170.0,1,0.0,292.0,5,762,0,1.0,0.0,2,1,4,1,5,10,8,1,4,2004.0,3.0,3,3,0,0,0,0,6,9.324776192046503,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53.53603584335187,5.37989735354046,385.57480577791995,7.2875606403097235,265.3866092538441,5.220355825078324,0.0,33.27373673554317,0.0,True,False,False,False,False,False,False,False,True,False,False,5,4,True,False
713,60,12292,3,3,9,5,4,3,5,4,3,6,205.0,1,0.0,889.0,5,1371,0,0.0,0.0,2,1,4,1,4,11,8,1,4,2006.0,3.0,3,3,0,0,0,0,7,9.478761814683509,False,False,False,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,59.821532552943474,5.220355825078324,306.95620515510154,7.004881989712859,246.7198338459001,5.5093883366279774,3.6888794541139363,29.36445729991204,0.0,True,False,False,False,False,False,False,False,True,True,False,0,0,True,False
1633,50,9060,4,3,6,5,3,3,3,3,0,1,0.0,1,0.0,967.0,4,671,0,0.0,0.0,2,0,4,1,4,6,8,0,0,1957.0,1.0,3,3,0,0,0,0,4,8.885377777708081,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,53.99369427394501,5.793013608384144,278.5560293637527,6.874198495453294,155.51904102212384,0.0,3.091042453358316,33.62190769996927,0.0,False,False,False,False,False,False,False,True,False,True,False,49,49,True,False
846,180,3675,4,3,6,5,3,3,4,3,3,6,547.0,1,0.0,0.0,4,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,2005.0,2.0,3,3,0,0,0,0,10,8.286838088791939,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.72765215515095,4.418840607796598,177.84504769227593,6.977281341630747,200.887444088523,0.0,3.8066624897703196,18.540424021104506,0.0,False,False,False,False,False,False,False,True,False,True,False,1,0,True,False
966,20,10400,4,3,7,5,3,3,4,3,0,1,0.0,1,0.0,1090.0,3,0,0,0.0,0.0,2,0,3,1,3,6,8,1,3,1976.0,2.0,3,3,0,0,0,0,6,8.631650430928905,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56.558670170990446,5.247024072160486,306.0729714653837,7.222566018822171,186.36783263362977,0.0,0.0,35.34637450025126,0.0,False,False,False,False,True,False,False,False,False,False,False,33,33,True,False
