,Unnamed: 0.1,PID,GrLivArea,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MSSubClass.1,MoSold.1,MSZoning_C (all),MSZoning_FV,MSZoning_I (all),MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSewr,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_PreCast,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_PreCast,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mixed,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_No,GarageFinish_No,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_No,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,log_2ndFlrSF,yeo_LotFrontage,log_LotFrontage,log_BsmtUnfSF,log_EnclosedPorch,bc_GrLivArea,log_LotArea,log_MasVnrArea,yeo_TotalBsmtSF,log_first_FlrSF,yeo_GarageArea,log_WoodDeckSF,log_OpenPorchSF,has_pool,log_BsmtFinSF1
2030,214,527452100,958,120,RL,67.0,4928,Pave,None,3,Lvl,AllPub,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,5,120.0,1,0.0,958.0,1078.0,GasA,3,Y,SBrkr,958,0,0,0.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1977.0,RFn,2.0,440.0,3,3,Y,0,205,0,0,0,0,,No,No,0,2,2007,WD ,Normal,120,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,6.8658910748834385,0.0,7.88479929951402,8.502688505213357,0.0,311.26236300493326,6.86484777797086,171.82838022871638,0.0,5.327876168789581,False,4.795790545596741
1457,458,907202130,1268,20,RL,67.0,9286,Pave,None,3,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4,4,2,5,196.0,1,0.0,1072.0,1268.0,GasA,3,Y,SBrkr,1268,0,0,0.0,0.0,1,1,3,1,4,5,8,0,0,Detchd,1978.0,Unf,1.0,252.0,3,3,Y,173,0,0,0,0,0,,No,No,0,10,2009,WD ,Normal,20,10,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,6.9782137426306985,0.0,8.25442939820374,9.136263168579868,0.0,353.90403543114235,7.145196134997171,108.9714173649482,5.159055299214529,0.0,False,5.2832037287379885
1882,66,534401200,1042,80,RL,80.0,9200,Pave,None,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,98.0,3,3,CBlock,3,3,3,6,494.0,1,0.0,548.0,1042.0,GasA,3,Y,SBrkr,1042,0,0,0.0,0.0,2,0,3,1,3,5,8,0,0,Attchd,1965.0,RFn,2.0,440.0,3,3,Y,192,0,0,0,0,0,,GdPrv,No,0,5,2007,WD ,Normal,80,5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,33.641936302555735,4.394449154672439,6.3080984415095305,0.0,7.995186786721946,9.126958763037132,4.59511985013459,303.01034774608735,6.948897222313312,171.82838022871638,5.262690188904886,0.0,False,6.20455776256869
1095,96,905479110,1164,190,RL,68.0,10880,Pave,None,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,5,1040.0,1,0.0,124.0,1164.0,GasW,3,N,SBrkr,1164,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1950.0,Unf,1.0,240.0,3,3,Y,0,48,0,0,0,0,,No,No,0,8,2008,ConLD,Normal,190,8,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,29.723395040191175,4.23410650459726,4.8283137373023015,0.0,8.141162971437959,9.294681520409934,0.0,330.7448649178357,7.059617628291383,104.70666334803434,0.0,3.8918202981106265,False,6.947937068614969
561,562,916403230,1509,80,RL,85.0,10200,Pave,None,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,4,3,CBlock,4,3,2,6,783.0,1,0.0,678.0,1461.0,GasA,5,Y,SBrkr,1509,0,0,1.0,0.0,2,0,3,1,4,5,8,1,2,Attchd,1988.0,RFn,2.0,600.0,3,3,Y,224,0,0,0,0,0,,No,No,0,8,2008,WD ,Abnorml,80,8,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,35.2293595398616,4.454347296253507,6.520621127558696,0.0,8.485916520261032,9.230142999272362,5.393627546352362,395.8542095877466,7.319202458767849,221.2981859967913,5.41610040220442,0.0,False,6.664409020350408
179,180,531450040,1603,60,RL,65.0,7153,Pave,None,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,0,5,387.0,1,0.0,374.0,761.0,GasA,5,Y,SBrkr,810,793,0,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1992.0,RFn,2.0,484.0,3,3,Y,0,124,0,0,0,0,,No,No,0,7,2006,WD ,Normal,60,7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,6.677083461247136,28.716951198497902,4.189654742026425,5.926926025970411,0.0,8.566681033709445,8.875287128108384,0.0,236.28838612262524,6.697034247666484,185.72632688865514,0.0,4.8283137373023015,False,5.961005339623274
2002,186,535177110,1721,20,RL,80.0,9736,Pave,None,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1969,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,289.0,3,3,CBlock,3,3,0,4,668.0,3,138.0,525.0,1331.0,GasA,4,Y,SBrkr,1721,0,0,0.0,0.0,1,0,4,1,3,8,8,3,3,Attchd,1957.0,Unf,2.0,464.0,3,3,Y,0,0,0,0,0,0,,No,No,0,4,2007,WD ,Normal,20,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,33.641936302555735,4.394449154672439,6.26530121273771,0.0,8.661857670695772,9.183585634667363,5.66988092298052,367.73694878370935,7.450660796211539,179.43978332826896,0.0,0.0,False,6.505784060128229
109,110,916253320,1502,120,RM,67.0,9763,Pave,None,3,Lvl,AllPub,Inside,3,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,4,3,PConc,4,3,0,6,1102.0,5,72.0,328.0,1502.0,GasA,5,Y,SBrkr,1502,0,0,1.0,0.0,1,1,1,1,4,5,8,1,3,Attchd,1998.0,Fin,1.0,286.0,3,3,Y,0,0,0,0,0,0,,No,No,0,9,2007,WD ,Normal,120,9,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,5.796057750765372,0.0,8.479710253869504,9.186355009225672,5.480638923341991,404.6105408183973,7.31455283232408,120.85604072218204,0.0,0.0,False,7.005789019253503
1584,585,903233120,1536,50,RM,52.0,6240,Pave,None,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,2,448.0,1,0.0,480.0,928.0,GasA,3,Y,FuseF,928,608,0,0.0,0.0,2,0,4,1,3,7,8,1,4,Detchd,1930.0,Unf,2.0,480.0,3,3,Y,0,10,0,0,0,0,,MnPrv,No,0,3,2010,WD ,Normal,50,3,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6.411818267709897,24.207854326566558,3.970291913552122,6.175867270105761,0.0,8.50959871984884,8.738735461363474,0.0,276.4672936714744,6.833031732786201,184.47297508368186,0.0,2.3978952727983707,False,6.1070228877422545
1517,518,905107240,1721,20,RL,78.0,10335,Pave,None,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,6,1968,1993,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,0,3,570.0,1,0.0,891.0,1461.0,GasA,4,Y,SBrkr,1721,0,0,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1968.0,RFn,2.0,440.0,3,3,Y,0,96,180,0,0,0,,MnPrv,No,0,7,2006,WD ,Normal,20,7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.0,32.99990331362049,4.3694478524670215,6.79346613258001,5.198497031265826,8.661857670695772,9.24329147211587,0.0,395.8542095877466,7.450660796211539,171.82838022871638,0.0,4.574710978503383,False,6.3473892096560105
116,117,902408080,2554,70,RM,60.0,10800,Pave,Grvl,4,Bnk,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3,3,0,1,0.0,1,0.0,718.0,718.0,GasA,5,Y,SBrkr,1576,978,0,0.0,0.0,1,1,3,1,3,8,8,0,0,Detchd,1996.0,Unf,2.0,704.0,3,3,P,0,48,143,0,0,0,,No,No,0,7,2007,WD ,Normal,70,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,6.88653164253051,27.012664753005513,4.110873864173311,6.577861357721047,4.969813299576001,9.195709567112914,9.287301413112312,0.0,225.65281862492256,7.362645270417825,252.09856479253375,0.0,3.8918202981106265,False,0.0
293,294,535151160,1283,20,RL,70.0,7763,Pave,None,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,0,3,504.0,4,108.0,319.0,931.0,GasA,3,Y,SBrkr,1283,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1980.0,Unf,2.0,506.0,3,3,Y,0,0,0,0,0,0,,No,No,0,10,2008,WD ,Normal,20,10,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,30.38804952855421,4.2626798770413155,5.768320995793772,0.0,8.270024431089219,8.95712413640568,0.0,277.17430305817027,7.1569563646156364,192.58558912373596,0.0,0.0,False,6.22455842927536
1100,101,905377010,1229,20,RL,67.0,17140,Pave,None,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,5,1059.0,1,0.0,75.0,1134.0,GasA,5,Y,FuseA,1229,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1956.0,RFn,1.0,284.0,3,3,Y,0,0,0,0,0,0,,No,No,0,4,2009,WD ,Normal,20,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,4.330733340286331,0.0,8.213037687070006,9.749170192151771,0.0,323.9843463064269,7.113956109566034,120.16456373936421,0.0,0.0,False,6.966024187106113
1072,73,905107220,1458,20,RL,67.0,9535,Pave,None,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3,3,0,4,194.0,2,982.0,0.0,1176.0,GasA,3,Y,SBrkr,1458,0,0,1.0,0.0,1,1,3,1,3,7,8,1,3,Attchd,1967.0,Unf,2.0,512.0,3,3,Y,284,0,0,0,0,0,,MnPrv,No,0,7,2006,WD ,Normal,20,7,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,0.0,0.0,8.440051352954882,9.16272451803452,6.111467339502679,333.43872876772076,7.284820912568604,194.4465131119675,5.652489180268651,0.0,False,5.272999558563747
643,644,531452020,918,120,RL,55.0,7892,Pave,None,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,918.0,918.0,GasA,3,Y,SBrkr,918,0,0,0.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1979.0,Unf,1.0,264.0,3,3,Y,28,0,0,0,0,0,,No,No,0,4,2010,WD ,Normal,120,4,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.0,25.27172022159312,4.02535169073515,6.823286122355687,0.0,7.828923724437815,8.973604867142505,0.0,274.10709740220045,6.822197390620491,113.19834060895333,3.367295829986474,0.0,False,0.0
1799,800,908102050,1126,20,RL,67.0,8777,Pave,None,4,Lvl,AllPub,Inside,3,Edwards,Feedr,Norm,1Fam,1Story,4,5,1949,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,1126,0,0,0.0,0.0,2,0,2,1,4,5,8,0,0,Detchd,2002.0,Fin,2.0,520.0,3,3,N,0,96,0,0,0,0,,MnPrv,No,0,5,2009,WD ,Normal,20,5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,29.38919864320102,4.219507705176107,0.0,0.0,8.097336507124547,9.079889942592118,0.0,0.0,7.026426808699636,196.92140402787626,0.0,4.574710978503383,False,0.0
772,773,526350040,896,20,RH,80.0,11622,Pave,None,4,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0,3,468.0,2,144.0,270.0,882.0,GasA,3,Y,SBrkr,896,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1961.0,Unf,1.0,730.0,3,3,Y,140,0,0,0,120,0,,MnPrv,No,0,6,2010,WD ,Normal,20,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0.0,33.641936302555735,4.394449154672439,5.602118820879701,0.0,7.797186987030823,9.360655132635051,0.0,265.5648505850071,6.79794041297493,259.6609741883408,4.948759890378168,0.0,False,6.150602768446279
