,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,bc_GrLivArea,has_pool,has_miscfeature,alley_access,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,PavedDrive_P,PavedDrive_Y,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MSSubClass_60,MSSubClass_50,MSSubClass_30
2573,816,129800,30,RL,60.0,8550,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,4,574.0,1,0.0,242.0,816.0,GasA,5,Y,SBrkr,816,0,0,1.0,0.0,1,0,2,1,3,4,8,1,2,Attchd,1949.0,Unf,1.0,240.0,3,3,Y,228,0,40,0,0,0,MnPrv,0,7,2006,WD ,Normal,11.773750083252127,8.223141634716239,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1985,988,128500,20,RL,,9945,Pave,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3,3,0,3,827.0,1,0.0,161.0,988.0,GasA,3,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1963.0,Unf,2.0,572.0,3,3,Y,0,0,0,0,0,0,No,0,10,2007,WD ,Normal,11.763684183317412,8.508768280407985,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1829,237000,60,RL,44.0,9548,Pave,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,4,3,PConc,4,3,0,6,483.0,1,0.0,458.0,941.0,GasA,5,Y,SBrkr,941,888,0,1.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,2003.0,RFn,2.0,613.0,3,3,Y,192,39,0,0,0,0,No,0,1,2010,WD ,Normal,12.375815420117268,9.450618291511622,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2285,892,100000,20,RL,65.0,7150,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,3,3,CBlock,3,3,0,4,432.0,1,0.0,460.0,892.0,GasA,3,Y,SBrkr,892,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Attchd,1967.0,RFn,1.0,288.0,3,3,Y,0,0,0,0,0,0,GdWo,0,7,2009,WD ,Normal,11.512925464970229,8.35572453067229,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,1105,135000,20,RL,90.0,10454,Pave,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,143.0,3,3,CBlock,3,3,0,3,546.0,1,0.0,559.0,1105.0,GasA,4,Y,FuseA,1105,0,0,0.0,0.0,1,0,3,1,3,5,8,0,0,Detchd,1957.0,Unf,1.0,308.0,3,3,Y,0,0,0,0,0,0,No,0,4,2009,WD ,Normal,11.813030057420567,8.677398776325708,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1884,1116,167900,20,RL,78.0,10140,Pave,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,196.0,3,3,CBlock,3,3,0,5,888.0,1,0.0,228.0,1116.0,GasA,5,Y,SBrkr,1116,0,0,1.0,0.0,2,0,3,1,3,6,8,1,3,Attchd,1974.0,RFn,2.0,528.0,3,3,Y,0,0,0,0,0,0,GdWo,0,4,2009,WD ,Normal,12.031123843065632,8.692377450671788,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2329,1447,103000,50,RM,56.0,10134,Pave,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,0,1,0.0,1,0.0,801.0,801.0,GasA,4,N,SBrkr,801,646,0,0.0,0.0,1,0,3,1,3,6,8,0,0,No,,No,0.0,0.0,0,0,N,80,0,244,0,0,0,No,0,7,2009,WD ,Normal,11.542484267211773,9.08828550867336,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
727,1908,210000,60,RL,70.0,8750,Pave,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,0,6,642.0,1,0.0,273.0,915.0,GasA,5,Y,SBrkr,933,975,0,1.0,0.0,2,1,4,1,4,8,8,1,3,Attchd,1994.0,Unf,2.0,493.0,3,3,Y,144,133,0,0,0,0,No,0,7,2008,WD ,Normal,12.254862809699606,9.516553130446713,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200,1165,174900,80,RL,82.0,9020,Pave,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,3,3,312.0,5,539.0,276.0,1127.0,GasA,3,Y,SBrkr,1165,0,0,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1966.0,RFn,2.0,490.0,4,4,Y,0,129,0,0,0,0,GdPrv,0,5,2008,WD ,Normal,12.071969661006694,8.757456397102798,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
717,1364,185850,120,RL,43.0,7052,Pave,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,240.0,4,3,PConc,4,3,2,6,659.0,1,0.0,705.0,1364.0,GasA,5,Y,SBrkr,1364,0,0,1.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2005.0,RFn,2.0,484.0,3,3,Y,192,36,0,0,0,0,No,0,6,2006,WD ,Normal,12.132695175725399,8.997713921002829,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1359,1144,129000,20,RL,68.0,9571,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,739.0,1,0.0,405.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1956.0,Unf,1.0,596.0,3,3,Y,44,0,0,0,0,0,No,0,6,2010,WD ,Normal,11.76756768334381,8.729886987994911,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,774,79000,30,RH,70.0,4270,Pave,4,Bnk,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,3,544.0,1,0.0,0.0,544.0,GasA,5,Y,SBrkr,774,0,0,0.0,0.0,1,0,3,1,4,6,8,0,0,No,,No,0.0,0.0,0,0,Y,0,0,286,0,0,0,No,0,5,2007,WD ,Normal,11.27720313144916,8.144796724184225,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
491,2028,369900,20,RL,88.0,11443,Pave,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,208.0,4,3,PConc,5,3,3,6,1460.0,1,0.0,408.0,1868.0,GasA,5,Y,SBrkr,2028,0,0,1.0,0.0,2,0,2,1,4,7,8,2,4,Attchd,2005.0,RFn,3.0,880.0,3,3,Y,326,66,0,0,0,0,No,0,3,2006,New,Partial,12.820987977820545,9.61194902417173,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
224,1339,180000,20,RL,50.0,8049,Pave,3,Lvl,AllPub,CulDSac,3,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4,3,0,5,1053.0,1,0.0,256.0,1309.0,GasA,3,Y,SBrkr,1339,0,0,1.0,0.0,2,0,2,1,3,6,8,1,3,Attchd,1990.0,Fin,2.0,484.0,4,4,Y,0,58,0,0,90,0,No,0,7,2006,WD ,Normal,12.100712129872347,8.969415557230741,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1466,1479,184000,60,RL,,7472,Pave,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,3,3,CBlock,3,3,0,5,626.0,1,0.0,99.0,725.0,GasA,4,Y,SBrkr,725,754,0,1.0,0.0,1,1,4,1,4,7,8,0,0,Attchd,1972.0,Fin,2.0,484.0,3,3,Y,0,32,0,0,0,0,No,0,6,2007,WD ,Normal,12.122691036591123,9.121903965784739,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1092,1037,129000,20,RL,44.0,10751,Pave,3,Lvl,AllPub,CulDSac,3,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2,3,3,5,787.0,1,0.0,250.0,1037.0,GasA,3,Y,SBrkr,1037,0,0,1.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1974.0,RFn,2.0,431.0,3,3,Y,136,47,0,0,0,0,No,0,8,2007,WD ,Normal,11.76756768334381,8.581564426050363,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,1610,205000,20,RL,,10603,Pave,3,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,1,5,1200.0,1,0.0,410.0,1610.0,GasA,4,Y,SBrkr,1610,0,0,1.0,0.0,2,0,3,1,4,6,8,2,3,Attchd,1977.0,RFn,2.0,480.0,3,3,Y,168,68,0,0,0,0,No,0,2,2010,WD ,Normal,12.230765258120545,9.252751648795076,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,1755,235000,60,RL,,11949,Pave,4,Lvl,AllPub,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,4,PConc,4,3,0,6,601.0,5,216.0,158.0,975.0,GasA,5,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,4,7,8,1,3,Attchd,1991.0,Unf,2.0,524.0,3,3,Y,502,60,0,0,0,0,GdPrv,0,7,2009,WD ,Normal,12.367340793126296,9.386378912277067,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1387,1661,224900,20,RL,48.0,12137,Pave,2,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1649.0,1649.0,GasA,5,Y,SBrkr,1661,0,0,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1998.0,RFn,2.0,598.0,3,3,Y,0,34,0,0,0,0,No,0,5,2010,WD ,Normal,12.323411137947407,9.300997794734817,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2273,800,60000,30,RM,51.0,6120,Pave,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,2,3,1936,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,2,0,1,0.0,1,0.0,264.0,264.0,Grav,2,N,FuseA,800,0,0,0.0,0.0,1,0,1,1,2,4,4,1,1,No,,No,0.0,0.0,0,0,N,0,0,0,0,0,0,No,0,1,2009,ConLw,Normal,11.002099841204238,8.19375341122734,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,1838,315000,20,RL,85.0,14601,Pave,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,584.0,5,3,PConc,5,3,2,6,1260.0,1,0.0,578.0,1838.0,GasA,5,Y,SBrkr,1838,0,0,1.0,0.0,2,0,2,1,5,8,8,1,4,Attchd,2006.0,Fin,3.0,765.0,3,3,Y,270,68,0,0,0,0,No,0,3,2009,WD ,Normal,12.66032791780777,9.458263687395155,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1384,1245,100000,50,RM,,8239,Pave,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1920,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0,3,176.0,1,0.0,832.0,1008.0,GasA,3,Y,SBrkr,1060,185,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1962.0,Unf,1.0,315.0,3,3,Y,0,0,334,0,0,0,No,0,3,2010,WD ,Normal,11.512925464970229,8.858366884597073,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
434,1245,178000,120,FV,37.0,3435,Pave,3,Lvl,AllPub,Corner,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,6,24.0,1,0.0,1211.0,1235.0,GasA,5,Y,SBrkr,1245,0,0,0.0,0.0,2,0,1,1,4,5,8,0,0,Attchd,2004.0,RFn,2.0,495.0,3,3,Y,0,100,0,0,0,0,No,0,6,2008,WD ,Normal,12.089538829274222,8.858366884597073,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1762,1425,193000,20,RL,,8685,Pave,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,846.0,1,0.0,579.0,1425.0,GasA,5,Y,SBrkr,1425,0,0,1.0,0.0,2,0,3,1,3,5,8,0,0,Attchd,1998.0,RFn,2.0,591.0,3,3,Y,0,130,0,0,0,0,No,0,5,2006,WD ,Normal,12.170445467887022,9.06476453772482,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
419,1326,203000,20,RL,88.0,12216,Pave,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,918.0,1,0.0,408.0,1326.0,GasA,5,Y,SBrkr,1326,0,0,1.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2005.0,Fin,2.0,388.0,3,3,Y,120,23,0,0,0,0,No,2000,6,2007,WD ,Normal,12.220961258023925,8.954503322314583,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
195,1663,256000,20,RL,,53227,Pave,3,Low,AllPub,CulDSac,2,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,3,4,1116.0,1,0.0,248.0,1364.0,GasA,5,Y,SBrkr,1663,0,0,1.0,0.0,1,0,2,1,4,6,7,2,4,Attchd,1954.0,Fin,2.0,529.0,3,3,Y,224,137,0,0,0,0,No,0,3,2008,WD ,Normal,12.4529327234617,9.302861260942587,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2479,1502,149000,70,RL,60.0,7200,Pave,4,HLS,AllPub,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,None,0.0,3,2,BrkTil,4,3,0,1,0.0,1,0.0,776.0,776.0,GasA,3,Y,SBrkr,851,651,0,0.0,0.0,1,1,3,1,3,6,8,1,4,Attchd,1931.0,RFn,1.0,270.0,3,3,P,0,0,112,0,0,0,MnPrv,0,2,2008,WD ,Normal,11.911701584927597,9.145647041192447,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1691,912,123000,20,RL,65.0,7150,Pave,4,Lvl,AllPub,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,60.0,3,3,CBlock,3,3,0,2,140.0,4,590.0,182.0,912.0,GasA,4,Y,SBrkr,912,0,0,0.0,1.0,1,0,3,1,3,6,8,0,0,Attchd,1962.0,Unf,1.0,252.0,3,3,Y,0,0,0,0,0,0,No,0,10,2009,WD ,Normal,11.719939634354555,8.388846028585878,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,1382,165000,160,FV,,2651,Pave,4,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0,6,641.0,1,0.0,32.0,673.0,GasA,5,Y,SBrkr,673,709,0,1.0,0.0,2,1,3,1,4,6,8,0,0,Detchd,2000.0,Unf,2.0,490.0,3,3,Y,153,50,0,0,0,0,No,0,4,2006,WD ,Normal,12.013700752882718,9.017788105814498,False,False,False,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
369,1622,168000,190,RL,,32463,Pave,4,Low,AllPub,Inside,2,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,3,4,CBlock,3,3,2,4,1159.0,1,0.0,90.0,1249.0,GasA,5,Y,SBrkr,1622,0,0,1.0,0.0,1,0,3,1,3,7,8,1,3,2Types,1975.0,Fin,4.0,1356.0,3,3,Y,439,0,0,0,0,0,No,0,3,2007,WD ,Normal,12.031719258385396,9.264231741052459,False,False,False,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2048,1236,134450,20,RL,72.0,10011,Pave,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,3,3,CBlock,3,3,0,4,360.0,1,0.0,710.0,1070.0,GasA,3,Y,SBrkr,1236,0,0,0.0,1.0,1,0,2,1,4,6,7,1,2,Attchd,1957.0,Unf,1.0,447.0,3,3,Y,0,0,0,0,0,0,MnPrv,0,5,2006,WD ,Normal,11.80894766169701,8.847324097629869,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1525,1353,192350,20,RL,80.0,10400,Pave,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,253.0,3,3,CBlock,4,3,0,6,903.0,1,0.0,356.0,1259.0,GasA,5,Y,SBrkr,1353,0,0,1.0,0.0,2,0,2,1,3,5,8,1,3,Attchd,1979.0,RFn,2.0,478.0,3,3,Y,240,141,0,0,0,0,No,0,8,2007,WD ,Normal,12.167071908180441,8.985323285779122,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1750,945,119500,120,RM,31.0,2394,Pave,4,Low,AllPub,Inside,2,MeadowV,Norm,Norm,Twnhs,1Story,5,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,3,6,915.0,1,0.0,30.0,945.0,GasA,5,Y,SBrkr,945,0,0,1.0,1.0,1,0,2,1,3,5,8,1,1,Attchd,1973.0,RFn,1.0,253.0,3,3,Y,174,0,56,0,108,0,No,0,5,2010,WD ,Normal,11.691071650353702,8.44203059540633,False,False,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152,1624,262000,20,RL,89.0,12461,Pave,4,Lvl,AllPub,Corner,3,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4,3,0,6,1456.0,1,0.0,168.0,1624.0,GasA,5,Y,SBrkr,1624,0,0,1.0,0.0,2,0,2,1,4,5,8,1,2,Attchd,1994.0,RFn,3.0,757.0,3,3,Y,0,114,192,0,0,0,GdPrv,0,7,2006,WD ,Normal,12.476099782743233,9.266137315363352,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,2290,500067,20,RL,59.0,17169,Pave,2,Lvl,AllPub,CulDSac,3,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,970.0,5,3,PConc,5,3,2,6,1684.0,1,0.0,636.0,2320.0,GasA,5,Y,SBrkr,2290,0,0,2.0,0.0,2,1,2,1,5,7,8,1,4,Attchd,2007.0,Fin,3.0,1174.0,3,3,Y,192,30,0,0,0,0,No,0,8,2007,New,Partial,13.122497368427132,9.80300428350373,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2293,752,125000,120,RL,50.0,7175,Pave,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1984,1984,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,0,5,623.0,2,121.0,0.0,744.0,GasA,3,Y,SBrkr,752,0,0,1.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1984.0,Unf,1.0,264.0,3,3,Y,353,0,0,0,90,0,MnPrv,0,2,2010,WD ,Normal,11.736069016284437,8.102147632636779,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1033,1510,108000,70,RL,60.0,9084,Pave,4,Lvl,AllPub,Inside,3,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,755.0,755.0,GasA,3,Y,SBrkr,755,755,0,1.0,0.0,1,0,4,1,3,7,8,1,4,Detchd,1940.0,Unf,1.0,296.0,2,1,P,120,0,0,0,0,0,MnPrv,0,10,2009,WD ,Normal,11.589886506106357,9.153825362098669,False,False,False,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,901,107900,20,RM,50.0,6000,Pave,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,901.0,901.0,GasA,5,Y,SBrkr,901,0,0,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1954.0,Unf,1.0,281.0,2,3,Y,0,0,0,0,0,0,No,0,8,2008,WD ,Normal,11.588960151246226,8.370714790716933,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1434,1461,133500,50,RL,60.0,10800,Pave,4,Lvl,AllPub,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0,1,0.0,1,0.0,832.0,832.0,GasA,3,Y,FuseF,832,629,0,0.0,0.0,2,0,4,1,3,6,8,0,0,Detchd,1949.0,Unf,1.0,384.0,3,3,Y,0,204,0,0,0,0,No,0,8,2009,WD ,Normal,11.801856756822442,9.103078805413652,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1049,139500,120,RL,42.0,4235,Pave,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,TwnhsE,1Story,5,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,149.0,4,3,CBlock,4,3,1,6,552.0,5,393.0,104.0,1049.0,GasA,3,Y,SBrkr,1049,0,0,1.0,0.0,2,0,2,1,4,5,8,0,0,Attchd,1984.0,Fin,1.0,266.0,3,3,Y,0,105,0,0,0,0,No,0,2,2009,WD ,Normal,11.845819880243557,8.598898127271694,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,1258,172500,120,RL,53.0,3922,Pave,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,WdShing,Wd Shng,BrkFace,72.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1258.0,1258.0,GasA,5,Y,SBrkr,1258,0,0,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2007.0,Fin,3.0,648.0,3,3,Y,144,16,0,0,0,0,No,0,6,2007,New,Partial,12.058152515453552,8.874185678814602,False,False,False,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
