,ExterCond,Fireplaces,BsmtQual,GarageCars,BsmtFinType1,BsmtUnfSF,MSSubClass_50,years_since_remodeled_,BsmtFullBath,MSSubClass_60,HouseStyle_SFoyer,LotArea,TotRmsAbvGrd,log_OpenPorchSF,BsmtFinType2,BldgType_TwnhsE,MSSubClass,yeo_GarageArea,MiscVal,FullBath,BedroomAbvGr,BsmtCond,MSSubClass_30,HouseStyle_2Story,house_age_,KitchenQual,HeatingQC,2ndFlrSF,log_MasVnrArea,FireplaceQu,log_WoodDeckSF,BsmtFinSF2,PavedDrive_Y,GarageYrBlt,OverallQual,bc_LotArea,BsmtFinSF1,HalfBath,yeo_TotalBsmtSF,GrLivArea,LotShape,LandSlope,yeo_LotFrontage,ExterQual,log_first_FlrSF,GarageQual,bc_GrLivArea
2426,3,1,5,3.0,6,625.0,0,4,1.0,0,0,9591,7,3.295836866004329,1,0,20,299.582579589643,0,2,3,3,0,0,5,5,5,0,5.572154032177765,4,0.0,0.0,1,2004.0,8,55.039174621356224,1088.0,0,436.7142439930109,1713,4,3,33.96896263462039,4,7.44600149832412,3,8.949298649024358
1288,3,0,4,2.0,6,390.0,0,3,1.0,0,0,8810,7,4.23410650459726,1,0,20,207.12598921712618,0,2,3,3,0,0,3,4,5,0,0.0,0,0.0,0.0,1,2003.0,7,53.48696808634545,1000.0,0,370.565515230407,1390,4,3,31.869513131926702,4,7.237059026124737,3,8.652151396706312
624,3,2,5,4.0,6,348.0,0,9,2.0,0,0,7939,8,0.0,1,0,90,289.2482623982117,0,4,6,3,0,1,9,3,5,1619,3.1780538303479458,3,5.746203190540153,0.0,1,2000.0,7,51.640941397920805,820.0,2,323.1735784898755,2787,4,3,31.869513131926702,3,7.0630481633881725,3,9.653145274262119
1821,3,0,4,2.0,6,0.0,0,30,1.0,0,0,10970,5,0.0,2,0,80,216.71291953629375,0,1,3,4,0,0,30,3,3,0,0.0,0,0.0,435.0,1,1981.0,6,57.58149682276629,505.0,0,272.41718580223073,1026,3,2,31.869513131926702,3,6.933423025730715,3,8.225610083714963
1939,3,1,4,2.0,1,847.0,0,6,0.0,1,0,8577,7,3.8918202981106265,1,0,60,171.58751574504836,0,2,3,3,0,1,6,4,5,886,0.0,4,4.976733742420574,0.0,1,2004.0,7,53.00579730733222,0.0,1,250.9714836841196,1733,3,3,29.36445729991204,4,6.741700694652055,3,8.96589413941057
1582,3,0,3,1.0,5,310.0,0,3,1.0,0,0,7200,4,3.4339872044851463,3,0,30,120.05440519189877,0,1,2,3,1,0,99,3,3,0,0.0,0,0.0,465.0,1,1956.0,5,49.96308260564397,247.0,0,290.9483610901243,1022,4,3,28.270628470312467,3,6.92951677076365,3,8.220163036552874
2496,3,1,5,3.0,6,384.0,0,1,1.0,1,0,13478,10,5.616771097666572,1,0,60,295.5734291822643,0,2,3,3,0,1,1,5,5,568,6.042632833682381,4,5.948034989180646,0.0,1,2008.0,10,61.69525593454276,1338.0,1,438.5165602078613,2296,3,3,41.02723250346943,5,7.454719949364001,3,9.370923978419501
1845,3,0,3,2.0,3,348.0,0,43,1.0,0,0,14299,5,0.0,2,0,20,173.8547455248797,0,1,3,3,0,0,43,3,3,0,0.0,0,0.0,144.0,0,1964.0,4,62.92739369594409,513.0,0,287.1337213407406,1005,4,3,29.00126654054168,3,6.912742820493176,3,8.196784328933013
82,3,1,3,2.0,3,299.0,0,56,1.0,0,0,10800,5,0.0,1,0,30,260.08446520574154,0,1,2,3,1,0,86,3,5,0,0.0,4,5.438079308923196,0.0,1,1970.0,5,57.28031251820945,821.0,0,312.68038932248623,1130,4,3,28.270628470312467,3,7.029972911706386,3,8.360568223263769
493,3,1,3,2.0,3,141.0,0,48,1.0,0,0,10573,6,3.912023005428146,1,0,20,202.45114136814541,0,2,3,3,0,0,48,3,5,0,1.3862943611198906,3,0.0,0.0,1,1961.0,6,56.87306185675729,1312.0,0,383.70751837128074,1453,3,3,39.38333224974188,3,7.2813856635702825,3,8.714941811698882
405,3,0,3,1.0,4,0.0,0,60,0.0,0,0,8154,4,0.0,1,0,30,91.08518887869602,0,1,1,3,1,0,69,3,3,0,0.0,0,0.0,0.0,0,1951.0,2,52.10897391133645,480.0,0,160.4343871560551,540,4,3,27.534120804530048,3,6.29156913955832,2,7.344137472683048
1311,3,1,4,2.0,6,476.0,0,4,1.0,0,0,11088,5,5.117993812416755,1,0,20,166.7061330330137,0,1,1,3,0,0,4,4,5,0,0.0,3,4.23410650459726,0.0,1,2002.0,8,57.788688448169424,872.0,1,361.7328619822812,1358,4,3,31.869513131926702,4,7.213768308118642,3,8.619212650723759
1639,3,2,5,3.0,6,342.0,0,2,2.0,0,0,13693,8,3.9318256327243257,1,0,20,272.4190887456707,0,2,2,3,0,0,2,5,5,0,6.159095388491933,4,5.8888779583328805,0.0,1,2007.0,10,62.02276028747034,2288.0,1,611.6335748179037,2674,4,3,43.6156643433144,5,7.891330757661889,3,9.592649309253868
1432,3,0,3,2.0,4,448.0,0,57,0.0,0,0,4571,6,0.0,1,0,70,186.68614124996066,0,1,3,3,0,1,97,3,5,616,0.0,0,5.638354669333745,0.0,1,1920.0,5,42.81123700954574,168.0,0,195.30074744282354,1232,4,3,18.540424021104506,3,6.423246963533519,2,8.481899726311129
1747,3,0,3,0.0,5,381.0,0,51,1.0,0,0,9320,6,0.0,1,0,20,0.0,400,1,3,3,0,0,51,3,2,0,0.0,0,5.8664680569332965,0.0,1,1959.0,4,54.51067801916489,569.0,1,274.6952092546334,1225,3,3,34.31491954229793,3,7.110696122978827,0,8.473884464655551
2208,2,1,4,2.0,4,404.0,0,11,0.0,1,0,16779,11,6.3473892096560105,1,0,60,235.6073146806595,500,3,4,3,0,1,87,3,2,1087,5.877735781779639,4,4.859812404361672,0.0,1,1946.0,5,66.3786994931977,267.0,0,208.91317826149307,2654,4,3,41.67902380450817,3,7.356918242356021,3,9.58168915761183
2264,3,2,4,2.0,6,0.0,0,23,1.0,0,0,11980,4,5.631211781821365,1,0,20,201.8259914428329,0,1,1,3,0,0,23,4,5,0,5.181783550292085,3,0.0,0.0,1,1987.0,7,59.30826759457585,1433.0,1,379.5490236920706,1433,4,2,36.36854799705893,4,7.267525427828172,4,8.695293897350965
1174,3,1,3,2.0,2,809.0,1,57,1.0,0,0,6240,6,0.0,1,0,50,201.8259914428329,0,1,3,3,0,0,69,3,4,548,0.0,4,5.420534999272286,0.0,1,1968.0,6,47.5979945430796,52.0,1,254.23112343814174,1409,4,3,25.286793167264346,3,6.7580945044277305,3,8.671368837764168
2217,3,0,4,2.0,6,290.0,0,10,1.0,0,0,2980,5,3.4965075614664802,1,1,160,173.8547455248797,0,2,2,3,0,1,10,4,5,756,7.05617528410041,0,0.0,0.0,1,2000.0,6,36.959985435955794,466.0,1,229.48901710048037,1512,4,3,32.924431198975604,4,6.628041376179533,3,8.771438047048685
2008,3,0,0,4.0,0,0.0,0,54,0.0,0,0,43500,9,5.58724865840025,0,0,20,351.50246399698466,0,1,2,0,0,0,54,3,5,0,0.0,0,6.182084906716632,0.0,0,1953.0,3,91.01003627612927,0.0,0,0.0,2034,4,3,71.57334642983703,3,7.617759576608505,3,9.195804404689708
1385,3,1,3,2.0,1,896.0,1,59,0.0,0,0,7558,9,0.0,1,0,50,141.44214561939054,0,1,3,3,0,0,81,3,4,741,0.0,3,0.0,0.0,1,1929.0,6,50.789863374340634,0.0,1,262.33078823916924,1913,4,3,27.163588916930486,3,7.066466970136958,2,9.107548575293347
89,3,1,4,2.0,6,137.0,0,12,0.0,1,0,13830,6,3.5553480614894135,1,0,60,187.32239080697622,0,2,3,3,0,1,13,3,4,701,0.0,3,5.3612921657094255,0.0,1,1997.0,5,62.229624628762416,791.0,1,269.6766450253201,1629,3,3,33.27373673554317,3,6.833031732786201,3,8.877520827887832
39,3,0,3,1.0,4,263.0,0,41,1.0,0,0,7150,5,0.0,1,0,20,147.51211497055428,0,1,3,3,0,0,41,3,3,0,3.970291913552122,0,0.0,0.0,1,1974.0,5,49.84539553056542,725.0,0,283.30513921027733,988,4,3,30.086719042903532,3,6.895682697747868,3,8.173026055597482
1699,3,0,4,0.0,6,402.0,0,12,1.0,0,0,8070,5,0.0,1,0,20,0.0,0,1,3,3,0,0,13,3,5,0,0.0,0,0.0,0.0,1,1994.0,4,51.927127683391994,588.0,0,283.7562936979289,990,4,3,28.270628470312467,3,6.897704943128636,0,8.175841259942079
1776,3,0,4,2.0,6,513.0,0,11,1.0,0,0,14753,5,4.406719247264253,1,0,20,205.25894389790443,0,2,3,3,0,0,11,3,5,0,0.0,0,0.0,0.0,1,1998.0,7,63.58813930356263,950.0,0,385.7821288405309,1463,2,3,30.086719042903532,3,7.288244401020124,3,8.72466941444639
582,3,1,3,2.0,4,752.0,0,43,1.0,0,0,18160,6,4.6913478822291435,1,0,20,186.68614124996066,0,1,3,3,0,0,43,3,2,0,4.9344739331306915,3,0.0,0.0,0,1964.0,6,68.15149869963453,550.0,0,351.99056087933224,1128,4,3,60.3151563452698,3,7.028201432058005,3,8.358086402937452
2579,3,1,4,2.0,6,397.0,0,12,0.0,1,0,9554,8,4.406719247264253,1,0,60,183.8169113266658,0,2,3,3,0,1,13,4,5,846,4.836281906951478,3,5.209486152841421,0.0,1,1993.0,8,54.96762334191285,380.0,1,234.49380158241487,1911,3,3,35.34637450025126,4,6.970730078143525,3,9.106045601867457
2271,4,0,3,2.0,4,849.0,0,10,1.0,0,0,9937,7,0.0,1,0,20,186.68614124996066,0,1,3,3,0,0,45,3,5,0,0.0,0,0.0,0.0,1,1968.0,5,55.69934171240812,637.0,0,390.5421729779473,1486,4,3,33.62190769996927,3,7.303843225277705,3,8.74680481811097
1878,3,1,4,2.0,5,427.0,0,29,0.0,0,0,10395,6,0.0,1,0,80,213.01346274009347,500,2,3,3,0,0,29,3,3,0,5.455321115357702,3,0.0,0.0,1,1978.0,6,56.54953088105883,605.0,0,293.18586771591885,1032,3,3,35.34637450025126,3,6.939253946041508,3,8.233742864772884
950,4,0,4,4.0,6,45.0,0,9,2.0,0,1,7020,8,3.8918202981106265,1,0,90,278.8295651031272,0,2,2,3,0,0,9,3,4,0,5.303304908059076,0,0.0,0.0,1,1997.0,7,49.53676078154715,1243.0,0,349.01086362316386,1368,4,3,34.65979590864584,3,7.221105098182496,3,8.62958468814267
1339,3,0,2,1.0,3,0.0,1,57,1.0,0,0,8674,6,3.5263605246161616,1,0,50,129.81149946212278,0,1,3,3,0,0,57,3,3,525,0.0,0,0.0,0.0,1,1950.0,5,53.207182435696446,910.0,0,265.5514463068238,1435,4,3,26.417804602405578,3,6.813444599510896,3,8.697270397726655
267,2,0,2,2.0,1,723.0,0,58,0.0,0,0,11340,5,3.2188758248682006,1,0,70,160.8054335895988,0,1,2,2,0,1,88,3,3,363,0.0,0,0.0,0.0,0,1920.0,2,58.22618482082949,0.0,0,221.5632082969492,1086,4,3,28.270628470312467,2,6.583409222158765,2,8.304976647022288
1310,3,0,4,2.0,1,2062.0,0,12,0.0,0,0,13108,9,2.5649493574615367,1,0,160,229.55111736326802,0,2,4,3,0,1,12,4,5,608,0.0,0,5.1298987149230735,0.0,1,1994.0,8,61.123205389782754,0.0,1,505.22082771498515,2687,3,3,31.160195076430394,4,7.639642287858013,3,9.599731634331555
1785,3,0,4,2.0,1,831.0,0,6,0.0,1,0,11920,8,4.23410650459726,1,0,60,187.95815213364466,0,2,3,3,0,1,6,4,5,828,4.812184355372417,0,4.976733742420574,0.0,1,2004.0,7,59.20852119568141,0.0,1,247.23191552667026,1659,4,3,31.869513131926702,4,6.7226297948554485,3,8.903551999170519
523,3,0,4,2.0,1,784.0,0,1,0.0,1,0,9316,6,3.828641396489095,1,0,60,227.11852735808236,0,2,3,3,0,1,1,4,5,812,6.278521424165844,0,4.976733742420574,0.0,1,2005.0,7,54.50279936113666,0.0,1,236.1555533334535,1596,3,3,34.65979590864584,4,6.664409020350408,3,8.848354058166253
1557,3,0,2,2.0,1,676.0,1,17,0.0,0,0,14235,6,4.0943445622221,1,0,50,187.95815213364466,0,2,3,4,0,0,110,3,3,614,0.0,0,0.0,0.0,0,1957.0,6,62.83310396645797,0.0,0,210.13847992575697,1445,3,3,36.02882872974127,3,6.7226297948554485,3,8.707113729082574
2326,3,1,4,2.0,6,130.0,0,6,1.0,1,0,8965,8,4.330733340286331,1,0,60,160.8054335895988,0,2,3,3,0,1,6,4,5,683,0.0,4,0.0,0.0,1,2003.0,7,53.802274672087165,652.0,1,235.6810947538029,1489,3,3,29.90666036374912,4,6.692083742506628,3,8.749667964070452
610,3,1,4,3.0,1,1095.0,0,0,0.0,1,0,10728,8,3.9512437185814275,1,0,60,354.8080271121197,0,2,3,3,0,1,0,4,4,844,0.0,4,5.262690188904886,0.0,1,2006.0,8,57.151777661743566,0.0,1,307.17690466691755,1939,4,3,36.707281889395105,4,6.9985096422506015,3,9.12695226563656
364,3,1,3,2.0,6,344.0,0,2,1.0,0,0,12537,6,0.0,1,0,20,193.02694830907197,0,1,3,3,0,0,39,3,5,0,0.0,2,0.0,0.0,1,1971.0,5,60.218386701529134,734.0,1,303.41906168756674,1078,3,3,32.924431198975604,3,6.982862751468942,3,8.294639209035557
619,3,0,3,2.0,1,1921.0,0,42,0.0,0,0,11136,8,5.198497031265826,1,0,90,216.71291953629375,0,2,4,3,0,0,42,3,3,0,0.0,0,0.0,0.0,1,1964.0,6,57.87253978460134,0.0,0,477.87059165531923,1921,4,3,48.34478058625292,3,7.560601162768557,3,9.113545547341404
2545,3,1,3,1.0,1,297.0,0,27,0.0,0,0,4960,7,4.110873864173311,1,0,70,139.40581305290883,0,2,3,3,0,0,79,3,5,653,0.0,4,5.501258210544727,0.0,0,1955.0,5,44.02178048035624,0.0,0,109.81991659648608,1654,4,3,24.524111984914725,3,6.90875477931522,3,8.899244752542042
243,3,1,3,1.0,2,728.0,0,56,0.0,0,0,7800,7,4.59511985013459,1,0,20,107.23852878642545,0,1,2,3,0,0,56,3,4,0,5.303304908059076,4,0.0,0.0,1,1954.0,5,51.333736254244876,540.0,0,344.7419961120501,1268,4,3,34.65979590864584,3,7.145196134997171,3,8.522448297415627
1242,3,1,4,2.0,1,1128.0,0,6,0.0,1,0,11250,9,0.0,1,0,60,277.37559588312735,0,2,4,3,0,1,6,4,5,1141,0.0,4,0.0,0.0,1,2002.0,8,58.07070404147578,0.0,1,314.4358870968474,2290,4,3,31.869513131926702,4,7.046647277848756,3,9.367131334237511
2382,3,1,4,2.0,6,0.0,0,31,0.0,0,1,8014,5,0.0,1,0,85,194.28942719976277,0,1,3,3,0,0,31,3,3,0,3.1780538303479458,2,0.0,0.0,1,1978.0,6,51.80517892392876,456.0,0,154.0728123151916,1034,3,3,32.57397198464001,3,6.9411900550683745,3,8.236443790781914
2171,3,1,3,1.0,4,281.0,0,42,1.0,0,0,8450,6,4.454347296253507,1,0,20,128.4280061846205,0,1,3,3,0,0,42,3,5,0,0.0,2,0.0,0.0,1,1968.0,5,52.739767438806574,775.0,0,298.53692819991835,1056,4,3,30.086719042903532,3,6.962243464266207,3,8.265830082991412
121,3,0,3,2.0,5,431.0,0,44,1.0,0,0,25286,5,0.0,1,0,20,238.62219085590075,0,1,3,3,0,0,44,3,4,0,0.0,0,0.0,0.0,1,1963.0,4,76.07522300195605,633.0,0,300.31476438779515,1040,4,2,40.043418168735606,3,6.946975992135418,3,8.24451682919877
2045,3,2,3,1.0,4,238.0,1,56,1.0,0,0,9490,5,0.0,3,0,50,105.79375382183011,0,1,3,3,0,0,65,2,3,620,0.0,3,0.0,165.0,1,1941.0,6,54.84341175249367,403.0,0,241.3575540811473,1578,4,3,35.00360872335617,3,6.86484777797086,3,8.832202000471577
1800,2,1,3,1.0,4,477.0,1,55,1.0,0,0,12375,7,0.0,1,0,50,122.85981500399508,0,1,3,3,0,0,55,3,3,341,3.7376696182833684,3,0.0,0.0,1,1951.0,5,59.956576024678824,329.0,0,241.3575540811473,1422,4,3,36.02882872974127,3,6.985641817639208,3,8.68437597723325
2155,2,0,3,1.0,3,126.0,0,46,1.0,0,0,7943,5,0.0,1,0,20,113.33109242335478,0,1,3,3,0,0,46,3,4,0,5.262690188904886,0,4.174387269895637,0.0,1,1961.0,4,51.64972736817459,903.0,0,292.5151087172319,1029,4,3,28.636666376360854,3,6.9363427358340495,3,8.229682117591027
766,3,0,3,1.0,1,972.0,1,59,0.0,0,0,5400,6,0.0,1,0,50,93.69572521360692,0,1,3,3,0,0,89,3,5,0,0.0,0,0.0,0.0,1,1920.0,6,45.315396633608685,0.0,0,279.68877016991974,1480,4,3,28.270628470312467,2,6.950814768442584,2,8.741061979619857
2493,3,1,3,2.0,1,1272.0,1,50,0.0,0,0,6876,9,3.5553480614894135,1,0,50,160.8054335895988,0,2,4,3,0,0,70,3,3,0,0.0,4,0.0,0.0,1,1938.0,6,49.190306337071355,0.0,0,345.59692469177463,1969,4,3,28.270628470312467,3,7.148345743900068,3,9.149035691417374
382,3,0,4,2.0,1,1413.0,0,7,0.0,0,0,16285,6,3.5263605246161616,1,0,20,225.59516224205348,0,2,3,3,0,0,8,4,5,0,0.0,0,0.0,0.0,1,2001.0,7,65.72042029935746,0.0,0,375.3779888346313,1430,2,3,30.803659333427245,4,7.265429723253953,3,8.69232421710014
1499,3,1,4,2.0,1,832.0,0,11,0.0,1,0,10141,7,4.553876891600541,1,0,60,169.63877680640093,0,2,3,3,0,1,11,3,4,833,3.713572066704308,3,0.0,0.0,1,1998.0,7,56.081257994393674,0.0,1,247.4660905785483,1718,3,3,33.27373673554317,3,6.785587645007929,3,8.953464747475175
2439,3,1,3,2.0,6,324.0,0,12,0.0,1,0,9978,7,3.6109179126442243,1,0,60,183.4974849769752,0,2,3,3,0,1,12,4,5,678,3.044522437723423,4,5.8888779583328805,0.0,1,1998.0,6,55.77652561129002,602.0,1,269.2191474267708,1604,3,3,34.65979590864584,3,6.8308742346461795,3,8.855477153452705
1085,3,0,3,1.0,5,161.0,1,6,1.0,0,0,8064,5,0.0,3,0,50,120.05440519189877,0,1,3,3,0,0,62,3,3,408,0.0,0,6.028278520230698,174.0,1,1950.0,6,51.91408938886575,481.0,0,243.7119470851446,1224,4,3,28.270628470312467,3,6.704414354964107,3,8.47273586938271
1342,3,1,4,2.0,5,484.0,0,31,0.0,0,0,2364,7,0.0,1,1,160,173.8547455248797,0,2,3,3,0,1,31,3,3,744,0.0,3,4.6913478822291435,0.0,1,1978.0,6,34.109912854717145,320.0,1,240.88592169744976,1548,4,3,13.75462600560351,3,6.6895992691789665,3,8.804888009373792
1143,3,0,3,2.0,4,155.0,0,32,0.0,1,0,7950,6,0.0,1,0,60,173.8547455248797,0,1,3,3,0,1,32,3,3,728,4.948759890378168,0,5.53338948872752,0.0,1,1977.0,6,51.6650955619456,535.0,1,213.558994793209,1426,3,3,33.62190769996927,3,6.548219102762372,3,8.688355403605824
472,3,1,4,3.0,6,503.0,0,11,1.0,1,0,16545,7,4.844187086458591,1,0,60,359.20461887458464,0,2,3,3,0,1,11,4,5,1140,6.595780513961311,3,0.0,0.0,1,1998.0,8,66.06855370787744,781.0,1,348.15824081442884,2450,3,3,37.04504480792576,4,7.177782416195197,3,9.46517233451773
1550,3,0,3,1.0,3,0.0,0,59,0.0,0,0,8400,3,0.0,1,0,30,107.95927355635027,0,1,1,2,1,0,89,2,3,0,0.0,0,0.0,0.0,0,1930.0,2,52.63428353592133,290.0,0,107.76842938758931,438,4,3,28.270628470312467,3,6.082218910376446,3,7.062452057368467
1743,4,0,0,0.0,0,0.0,1,15,0.0,0,0,8050,8,0.0,0,0,50,0.0,0,1,4,0,0,0,61,3,4,208,0.0,0,0.0,0.0,1,1947.0,5,51.88364096526202,0.0,1,0.0,1137,4,3,27.163588916930486,3,6.834108738813838,0,8.369221783997988
1176,3,0,4,2.0,6,308.0,0,18,1.0,0,0,10778,4,3.6109179126442243,5,0,80,180.93752026799237,0,1,1,3,0,0,19,4,4,0,0.0,0,4.74493212836325,286.0,1,1990.0,7,57.24110011001031,460.0,1,298.0920159403534,1061,3,3,33.27373673554317,4,6.966967138613983,3,8.272427452289314
2078,3,1,3,1.0,1,778.0,1,59,0.0,0,0,9900,7,0.0,1,0,50,105.79375382183011,0,2,3,3,0,0,69,3,3,545,0.0,4,5.817111159963204,0.0,1,1940.0,6,55.62950139084387,0.0,0,234.73139167906967,1489,4,3,28.270628470312467,3,6.8501261661455,3,8.749667964070452
744,5,0,3,1.0,4,384.0,1,39,0.0,0,0,6000,6,2.5649493574615367,1,0,50,129.81149946212278,0,1,3,3,0,0,59,3,3,560,0.0,0,0.0,0.0,1,1950.0,5,46.96837037948819,384.0,1,232.35251112206217,1328,4,3,24.524111984914725,3,6.643789733147672,3,8.587654453102196
418,3,0,3,2.0,3,569.0,1,57,0.0,0,0,6000,6,0.0,1,0,50,216.71291953629375,0,1,3,3,0,0,80,3,3,430,0.0,0,0.0,0.0,1,1980.0,6,46.96837037948819,276.0,0,250.50487619775083,1296,4,3,24.524111984914725,3,6.763884908562435,3,8.55323532937744
2257,3,0,3,2.0,5,405.0,1,57,1.0,0,0,6120,6,0.0,1,0,50,153.8587513012506,0,1,2,3,0,0,81,4,4,378,0.0,0,3.258096538021482,0.0,1,1926.0,5,47.28528638746079,351.0,0,229.48901710048037,1281,4,3,24.906347299243382,3,6.805722553416985,3,8.536821930409651
1413,3,1,4,2.0,5,276.0,0,29,0.0,0,0,1300,5,0.0,1,1,160,180.93752026799237,0,1,2,3,0,1,29,3,3,668,0.0,3,5.017279836814924,0.0,1,1980.0,6,27.652199815251475,285.0,1,181.4234294355936,1229,4,3,13.75462600560351,3,6.329720905522696,3,8.478469936879605
2304,4,1,4,2.0,2,0.0,0,10,1.0,0,0,9549,6,3.4339872044851463,6,1,120,187.00432720720977,0,1,2,4,0,0,11,5,5,0,0.0,4,0.0,1057.0,1,1995.0,8,54.957939771497266,437.0,1,392.1941056640964,1494,3,3,16.417226976992353,4,7.309212365692763,3,8.754427692134946
1430,3,1,4,2.0,5,469.0,0,29,0.0,0,0,14450,6,0.0,2,0,20,208.98923473890306,0,2,3,2,0,0,29,4,3,0,5.272999558563747,3,6.148468295917647,449.0,1,1979.0,7,63.1487240932243,864.0,0,450.4807029879018,1782,4,3,37.04504480792576,4,7.485491608030754,3,9.005794860468601
1243,3,1,3,2.0,2,0.0,0,20,1.0,1,0,10380,8,4.574710978503383,5,0,60,216.71291953629375,0,2,4,3,0,1,21,4,5,1177,5.153291594497779,3,5.308267697401205,1474.0,1,1987.0,7,56.52209501993638,28.0,1,393.8441310910306,2730,3,3,37.38185077856557,4,7.347943823148687,3,9.622927581012759
1107,3,2,3,1.0,4,698.0,0,42,1.0,0,0,8800,6,4.762173934797756,1,0,20,180.61695060351943,700,1,3,3,0,0,42,3,3,0,6.054439346269371,4,0.0,0.0,1,1964.0,6,53.46649629559412,553.0,0,341.10202998732217,1251,4,3,35.34637450025126,3,7.1316985104669115,3,8.503438837563406
2351,3,0,3,2.0,2,1380.0,0,55,0.0,0,0,10680,7,3.4339872044851463,1,0,20,201.8259914428329,0,2,4,2,0,0,55,3,3,0,3.8066624897703196,0,0.0,0.0,1,1951.0,5,57.06576074661879,756.0,0,519.4123552927825,2136,4,3,38.386661922150196,3,7.666690200080086,3,9.266401734068118
1719,3,1,4,2.0,5,248.0,0,31,1.0,0,0,2308,7,0.0,1,1,160,173.8547455248797,0,2,3,3,0,1,31,4,3,744,0.0,3,3.8918202981106265,0.0,1,1976.0,6,33.826676339535695,556.0,1,240.88592169744976,1548,4,3,13.75462600560351,3,6.6895992691789665,3,8.804888009373792
1210,3,1,3,1.0,3,849.0,1,58,0.0,0,0,7010,6,3.4339872044851463,1,0,50,105.79375382183011,0,2,3,3,0,0,73,3,3,594,0.0,4,0.0,0.0,0,1950.0,5,49.51285880385776,175.0,0,291.396238767408,1738,4,3,25.286793167264346,3,7.042286171939743,3,8.970014517761744
883,3,1,4,3.0,1,1181.0,0,3,0.0,1,0,11999,10,4.61512051684126,1,0,60,241.02789223958922,0,2,4,3,0,1,4,5,5,1140,5.831882477283517,4,4.653960350157523,0.0,1,2003.0,8,59.33978295050943,0.0,1,325.9993503051055,2374,4,3,39.713803561742736,4,7.1180162044653335,3,9.419387844070606
1316,3,1,4,2.0,6,1969.0,0,14,1.0,0,0,12692,10,4.330733340286331,1,0,20,207.4367926768338,0,3,4,3,0,0,15,4,5,0,0.0,4,5.579729825986222,0.0,1,1992.0,8,60.46673462397349,1231.0,0,713.5092488372052,3228,3,3,37.04504480792576,4,8.07961802938984,3,9.868821943227116
2412,4,1,4,2.0,6,354.0,0,19,1.0,0,0,5306,5,3.58351893845611,3,1,160,194.28942719976277,0,2,2,4,0,1,19,4,4,703,0.0,3,6.091309882077698,215.0,1,1987.0,7,45.04524219975198,495.0,0,300.31476438779515,1767,3,3,22.190525767674,4,6.96979066990159,4,8.993692445073087
390,3,1,4,1.0,3,794.0,1,19,0.0,0,0,11500,6,0.0,1,0,50,83.53080145327829,0,1,3,3,0,0,70,4,4,1037,0.0,4,0.0,0.0,1,1936.0,7,58.50053094997657,223.0,1,289.827838729415,2057,3,3,37.38185077856557,4,6.927557906278317,2,9.212013090520763
2091,3,2,3,2.0,3,479.0,0,40,0.0,1,0,14200,8,4.204692619390966,1,0,60,188.91088390453177,0,2,4,3,0,1,40,4,5,941,5.736572297479192,4,4.663439094112067,0.0,1,1966.0,7,62.781417000856344,445.0,1,268.761436691779,2157,4,3,38.05264618669602,3,7.103322062526113,3,9.280537224357147
1282,3,0,3,0.0,1,546.0,0,36,0.0,0,0,1936,5,0.0,1,0,160,0.0,0,1,3,3,0,1,36,3,4,546,0.0,0,0.0,0.0,1,1970.0,4,31.81492493056362,0.0,1,177.58869891785008,1092,4,3,12.365703222657439,3,6.302618975744905,0,8.312682258123306
1656,3,1,5,2.0,6,815.0,0,1,1.0,0,0,8035,6,5.10594547390058,1,1,120,210.539072039489,0,2,2,3,0,0,1,5,5,0,5.111987788356544,4,0.0,0.0,1,2006.0,9,51.850977573438236,797.0,0,416.34490429714685,1612,3,3,28.636666376360854,4,7.385230923066573,3,8.86256650621839
1925,3,0,3,1.0,3,412.0,0,56,1.0,0,0,9920,6,0.0,2,0,20,120.05440519189877,0,1,3,3,0,0,56,3,3,0,4.709530201312334,0,0.0,290.0,1,1954.0,5,55.66727496655835,354.0,0,298.53692819991835,1063,4,3,35.34637450025126,3,6.968850378341948,3,8.275058115623123
550,3,0,3,2.0,6,506.0,0,39,1.0,0,0,8816,6,0.0,1,0,80,173.8547455248797,0,1,3,3,0,0,39,3,4,0,4.394449154672439,0,0.0,0.0,1,1971.0,6,53.49924355907082,504.0,0,288.2571087210334,1052,4,3,35.34637450025126,3,6.9584483932976555,3,8.260530740199279
1524,3,0,3,1.0,4,198.0,0,59,1.0,0,0,6876,8,0.0,1,0,70,132.56858737289215,0,2,4,2,0,1,82,3,2,784,0.0,0,0.0,0.0,1,1927.0,6,49.190306337071355,522.0,0,220.83885784791423,1930,4,3,27.163588916930486,3,7.044032897274685,3,9.12026378640457
2151,3,1,4,2.0,6,1048.0,0,1,0.0,0,0,9037,6,3.5263605246161616,1,0,20,184.13621223996603,0,2,2,3,0,0,1,5,5,0,3.4965075614664802,4,4.795790545596741,0.0,1,2006.0,8,53.94747657125756,428.0,0,388.47455600492526,1484,3,3,29.72626599973727,4,7.302496423727326,3,8.744892995331115
60,3,0,2,0.0,1,432.0,0,56,0.0,0,0,8534,4,0.0,1,0,30,0.0,0,1,2,3,1,0,81,3,3,0,0.0,0,0.0,0.0,0,1925.0,4,52.91602668702163,0.0,0,147.63866638457978,672,4,3,28.636666376360854,3,6.51025834052315,0,7.641425221424805
